,date,volume,price,high,low,open,change,timestamp,FOXBUSINES.text_COUNT_last1days:microsoft,FOXBUSINES.text_last1days:microsoft,transformedDoc
118,21-06-2013 16:00:00,85.34M,33.27,33.73,33.05,33.66,-0.66%,1371830400.0,2,"['stocks plummet as  fed chief ben bernanke spooks wall street  djia 221 points ', 'after two days of vicious selling, u_s_ stocks pop at fridays kickoff: ']","stocks plummet as  fed chief ben bernanke spooks wall street  djia 221 points after two days of vicious selling, u_s_ stocks pop at fridays kickoff: "
119,24-06-2013 16:00:00,56.11M,33.72,34.2,32.57,32.94,1.35%,1372089600.0,0,[],
120,25-06-2013 16:00:00,44.07M,33.67,34.38,33.46,34.08,-0.15%,1372176000.0,7,"['stocks kick off the day on a strong note on upbeat data, easing central bank anxiety_ ', 'as questions build  microsoft ceo steve ballmer could soon detail restructuring plans internally ', 'taking the guess work out of online # stock surfing: ', 'stocks thrashed by  china worries swelling  treasury bond yields  djia 142 points ', '# stocks kick off the week on a gloomy note, as the # djia falls 140 pts_ more from @ adamsamson: ', 'stock futures rebound ahead of several key economic reports_ heres what to expect today: ', 'defensive stocks turn positive helping markets rebound from heavy losses  djia now 60 points ']","stocks kick off the day on a strong note on upbeat data, easing central bank anxiety_ as questions build  microsoft ceo steve ballmer could soon detail restructuring plans internally taking the guess work out of online # stock surfing: stocks thrashed by  china worries swelling  treasury bond yields  djia 142 points # stocks kick off the week on a gloomy note, as the # djia falls 140 pts_ more from @ adamsamson: stock futures rebound ahead of several key economic reports_ heres what to expect today: defensive stocks turn positive helping markets rebound from heavy losses  djia now 60 points "
121,26-06-2013 16:00:00,48.67M,34.35,34.48,33.89,34.12,2.02%,1372262400.0,1,['stock futures hold on to solid gains despite weak economic data_ '],stock futures hold on to solid gains despite weak economic data_ 
122,27-06-2013 16:00:00,28.99M,34.62,34.78,34.5,34.52,0.79%,1372348800.0,2,"['are # stocks better than # cds for # retirees? ', 'stock futures pointing higher ahead of a round of economic data_ ']",are # stocks better than # cds for # retirees? stock futures pointing higher ahead of a round of economic data_ 
123,28-06-2013 16:00:00,65.55M,34.55,34.79,34.34,34.38,-0.20%,1372435200.0,2,"['stocks continue to zoom higher with the  djia 141 points ', 'confidence booster: auto parts maker # dana holding hikes stock buyback by 900m: ']",stocks continue to zoom higher with the  djia 141 points confidence booster: auto parts maker # dana holding hikes stock buyback by 900m: 
124,01-07-2013 16:00:00,31.06M,34.36,34.99,34.33,34.75,-0.55%,1372694400.0,1,['stock futures kick off 3q with solid gains_ heres what to expect today: '],stock futures kick off 3q with solid gains_ heres what to expect today: 
125,02-07-2013 16:00:00,37.63M,33.94,34.44,33.63,34.41,-1.22%,1372780800.0,3,"['# stock futures tick up, with # auto sales reports on tap_ ', 'stocks are rallying to open the third quarter  djia up 143 points ', 'zynga shares jump 106 on report that ceo pincus may be replaced by microsofts xbox chief ']","# stock futures tick up, with # auto sales reports on tap_ stocks are rallying to open the third quarter  djia up 143 points zynga shares jump 106 on report that ceo pincus may be replaced by microsofts xbox chief "
126,03-07-2013 16:00:00,15.99M,34.01,34.37,33.6,33.66,0.21%,1372867200.0,0,[],
127,05-07-2013 16:00:00,26.09M,34.21,34.24,33.58,34.09,0.59%,1373040000.0,3,"['stocks pare gains as strong data fuels worries over  qe3 tapering  djia 25 points ', 'stocks are solidly higher as traders respond to strong # jobs data and dovish central bank commentary_ ', 'stock futures are up sharply on dovish # ecb/ # boe commentary ahead of the big monthly jobs report_ ']",stocks pare gains as strong data fuels worries over  qe3 tapering  djia 25 points stocks are solidly higher as traders respond to strong # jobs data and dovish central bank commentary_ stock futures are up sharply on dovish # ecb/ # boe commentary ahead of the big monthly jobs report_ 
128,08-07-2013 16:00:00,32.40M,34.33,34.59,33.98,34.35,0.35%,1373299200.0,2,"['aol boosts its stock buyback by 150 million as it looks to hand more cash back to shareholders ', 'stock futures climb as traders brace for # earningsseason_ heres what to expect today: ']",aol boosts its stock buyback by 150 million as it looks to hand more cash back to shareholders stock futures climb as traders brace for # earningsseason_ heres what to expect today: 
129,09-07-2013 16:00:00,25.32M,34.35,34.6,34.14,34.58,0.06%,1373385600.0,2,"['a highly-anticipated overhaul of # microsoft may be unveiled on thursday: ', 'intuitive surgical is the worst s&p 500 stock today after spooking the street with 2q sales warning: ']",a highly-anticipated overhaul of # microsoft may be unveiled on thursday: intuitive surgical is the worst s&p 500 stock today after spooking the street with 2q sales warning: 
130,10-07-2013 16:00:00,29.66M,34.7,34.81,34.32,34.34,1.02%,1373472000.0,3,"['stock futures little changed as traders brace for what could be a busy day for wall street_ heres what to expect: ', '# oil prices are up nearly 2% -- climbing to the highest level since may 2012 on the back of a report showing a big drop in crude stocks_', '# stocks drifting higher as upbeat # alcoa report gives investors more confidence about corporate # earnings: ']",stock futures little changed as traders brace for what could be a busy day for wall street_ heres what to expect: # oil prices are up nearly 2% -- climbing to the highest level since may 2012 on the back of a report showing a big drop in crude stocks_# stocks drifting higher as upbeat # alcoa report gives investors more confidence about corporate # earnings: 
131,11-07-2013 16:00:00,53.64M,35.69,35.77,34.9,35.0,2.85%,1373558400.0,2,"['massive # microsoft looks to narrow its focus, speed # innovation with sweeping reorganization: ', '# bernanke remarks send stock futures rallying_ heres more on what to expect today: ']","massive # microsoft looks to narrow its focus, speed # innovation with sweeping reorganization: # bernanke remarks send stock futures rallying_ heres more on what to expect today: "
132,12-07-2013 16:00:00,35.50M,35.67,35.73,35.28,35.58,-0.06%,1373644800.0,3,"['# stock blowout: # webmd handily tops 2q expectations and raises its guidance, sending shares +25%: ', 'stocks stall as traders digest mixed corporate news_ ', 'stock futures tick up as traders digest bank earnings and await a batch of data on the u_s_ economy_ ']","# stock blowout: # webmd handily tops 2q expectations and raises its guidance, sending shares +25%: stocks stall as traders digest mixed corporate news_ stock futures tick up as traders digest bank earnings and await a batch of data on the u_s_ economy_ "
133,15-07-2013 16:00:00,34.15M,36.17,36.22,35.58,35.66,1.40%,1373904000.0,2,"['stocks open flat to slightly higher as china data and strong earnings from citi balance a weak retail sales report_ ', 'stock futures pushing higher on encouraging # china data and upbeat # citigroup # earnings_ heres what to expect today: ']",stocks open flat to slightly higher as china data and strong earnings from citi balance a weak retail sales report_ stock futures pushing higher on encouraging # china data and upbeat # citigroup # earnings_ heres what to expect today: 
134,16-07-2013 16:00:00,36.38M,36.27,36.43,35.96,36.01,0.28%,1373990400.0,2,"['rising rates could pose a roadblock for u_s_ # auto # stocks: ', 'stock futures are holding steady as traders parse through mixed earnings_ ']",rising rates could pose a roadblock for u_s_ # auto # stocks: stock futures are holding steady as traders parse through mixed earnings_ 
135,17-07-2013 16:00:00,37.29M,35.74,36.39,35.49,36.34,-1.46%,1374076800.0,3,"['stock futures are slightly higher as traders parse through remarks from fed chief ben bernanke_ ', 'stocks fall after  feds esther george makes hawkish comments in fbn interview httpfxnws1919pug watch ', 'stocks climb on the back of remarks from fed chief bernanke_ heres more on what to expect today: ']",stock futures are slightly higher as traders parse through remarks from fed chief ben bernanke_ stocks fall after  feds esther george makes hawkish comments in fbn interview httpfxnws1919pug watch stocks climb on the back of remarks from fed chief bernanke_ heres more on what to expect today: 
136,18-07-2013 16:00:00,49.55M,35.44,35.89,35.22,35.72,-0.84%,1374163200.0,2,"['stock futures are little changed as traders eye data and high-profile earnings reports_ ', 'stocks advance as traders parse through a slew of earnings and a report on the u_s_ labor market_ ']",stock futures are little changed as traders eye data and high-profile earnings reports_ stocks advance as traders parse through a slew of earnings and a report on the u_s_ labor market_ 
137,19-07-2013 16:00:00,248.43M,31.4,32.67,31.02,32.4,-11.40%,1374249600.0,3,"['miserable day for mr_ softee: # microsoft plummets 10% as wall st_ reacts to big 4q miss: ', '# microsoft succumbed to the crumbling # pc market last quarter: ', '# stock exchanges at risk of # cyber attacks? watch: ']",miserable day for mr_ softee: # microsoft plummets 10% as wall st_ reacts to big 4q miss: # microsoft succumbed to the crumbling # pc market last quarter: # stock exchanges at risk of # cyber attacks? watch: 
138,22-07-2013 16:00:00,79.04M,32.01,32.01,31.6,31.7,1.94%,1374508800.0,0,[],
139,23-07-2013 16:00:00,65.82M,31.82,32.04,31.71,31.91,-0.59%,1374595200.0,3,"['stocks shake off gloomy data and an earnings miss by  mcdonalds ', 'stock futures climb as traders sift through a slew of big-name earnings reports_ ', 'three reasons to buy # stocks now_ ']",stocks shake off gloomy data and an earnings miss by  mcdonalds stock futures climb as traders sift through a slew of big-name earnings reports_ three reasons to buy # stocks now_ 
140,24-07-2013 16:00:00,52.81M,31.96,32.19,31.89,32.03,0.44%,1374681600.0,2,"['stock futures point to a higher open after apple posted better-than-expected quarterly results_ ', 'stocks push higher as apple and boeing post quarterly beats_ housing data are on the way_ ']",stock futures point to a higher open after apple posted better-than-expected quarterly results_ stocks push higher as apple and boeing post quarterly beats_ housing data are on the way_ 
141,25-07-2013 16:00:00,63.22M,31.39,31.65,31.25,31.62,-1.78%,1374768000.0,1,['stock futures slump as traders take profits and await a round of economic data_ '],stock futures slump as traders take profits and await a round of economic data_ 
142,26-07-2013 16:00:00,38.64M,31.62,31.62,31.2,31.26,0.73%,1374854400.0,2,"['stocks are falling in early trading, pushing the major market averages into the red for the week_ ', 'stock futures drift lower as earnings flow eases and traders await a batch of data on consumer sentiment_ ']","stocks are falling in early trading, pushing the major market averages into the red for the week_ stock futures drift lower as earnings flow eases and traders await a batch of data on consumer sentiment_ "
143,29-07-2013 16:00:00,28.87M,31.54,31.6,31.4,31.47,-0.25%,1375113600.0,2,"['# stocks slump as traders mull # housing data and the latest batch of mergers and acquisitions: ', 'stocks slip ahead of housing data as traders gear up for a busy week_ ']",# stocks slump as traders mull # housing data and the latest batch of mergers and acquisitions: stocks slip ahead of housing data as traders gear up for a busy week_ 
144,30-07-2013 16:00:00,45.80M,31.85,32.12,31.55,31.78,0.98%,1375200000.0,1,['stocks climb as corporate news and data take the spotlight_ '],stocks climb as corporate news and data take the spotlight_ 
145,31-07-2013 16:00:00,43.90M,31.84,32.05,31.71,31.97,-0.03%,1375286400.0,1,['stocks turn red in afternoon  trading led by weak performance in the telecommunications sector '],stocks turn red in afternoon  trading led by weak performance in the telecommunications sector 
146,01-08-2013 16:00:00,42.56M,31.67,32.09,31.6,32.06,-0.53%,1375372800.0,1,"['stocks rally out of the gate, pushing the s&p 500 above 1700 for the first time ever_ ']","stocks rally out of the gate, pushing the s&p 500 above 1700 for the first time ever_ "
147,02-08-2013 16:00:00,29.20M,31.89,31.9,31.57,31.69,0.69%,1375459200.0,3,"['# stocks zoom higher on reports the world # economy is picking up steam_ # sp500 hits 1700 mark for the first time: ', 'stocks open to the downside as wall street gives the jobs report mixed reviews_ ', 'stock futures fall flat as traders make sense of a mixed jobs report_ ']",# stocks zoom higher on reports the world # economy is picking up steam_ # sp500 hits 1700 mark for the first time: stocks open to the downside as wall street gives the jobs report mixed reviews_ stock futures fall flat as traders make sense of a mixed jobs report_ 
148,05-08-2013 16:00:00,30.99M,31.7,32.0,31.64,31.9,-0.60%,1375718400.0,1,['stock futures are in search of direction with about eight minutes to go ahead of the opening bell: '],stock futures are in search of direction with about eight minutes to go ahead of the opening bell: 
149,06-08-2013 16:00:00,36.33M,31.58,31.67,31.38,31.55,-0.38%,1375804800.0,2,"['video: is # profit growth fast enough to back high stock # prices? ', 'stock futures are mildly lower ahead of a report on u_s_ trade: ']",video: is # profit growth fast enough to back high stock # prices? stock futures are mildly lower ahead of a report on u_s_ trade: 
150,07-08-2013 16:00:00,38.08M,32.06,32.1,31.25,31.54,1.52%,1375891200.0,0,[],
151,08-08-2013 16:00:00,59.04M,32.89,33.07,32.05,32.24,2.59%,1375977600.0,0,[],
152,09-08-2013 16:00:00,26.80M,32.7,32.9,32.47,32.77,-0.58%,1376064000.0,0,[],
153,12-08-2013 16:00:00,25.50M,32.87,32.97,32.46,32.46,0.52%,1376323200.0,1,['stocks are drifting lower on the heels of wall streets worst week since june heres what to expect today '],stocks are drifting lower on the heels of wall streets worst week since june heres what to expect today 
154,13-08-2013 16:00:00,39.47M,32.23,32.55,32.21,32.51,-1.95%,1376409600.0,1,['stocks waver as investors weigh a slew of corporate news '],stocks waver as investors weigh a slew of corporate news 
155,14-08-2013 16:00:00,48.53M,32.35,33.36,31.7,32.14,0.37%,1376496000.0,1,['latest violence prompts  egypt to plan shutdown of banking system stock exchange for thursday '],latest violence prompts  egypt to plan shutdown of banking system stock exchange for thursday 
156,15-08-2013 16:00:00,33.34M,31.79,32.18,30.84,32.0,-1.73%,1376582400.0,1,['betting against the # market? three # stocks that are good short indicators_ '],betting against the # market? three # stocks that are good short indicators_ 
157,16-08-2013 16:00:00,32.87M,31.8,31.99,31.66,31.79,0.03%,1376668800.0,2,"['stocks extend slump as uncertainty lingers_ ', '# stocks getting thrashed after upbeat economic data_ @ adamsamson reports: ']",stocks extend slump as uncertainty lingers_ # stocks getting thrashed after upbeat economic data_ @ adamsamson reports: 
158,19-08-2013 16:00:00,27.91M,31.39,31.97,31.38,31.76,-1.29%,1376928000.0,2,"['dont miss stock buying guide ', 'stock futures flat as traders eye # treasury bond yields_ ']",dont miss stock buying guide stock futures flat as traders eye # treasury bond yields_ 
159,20-08-2013 16:00:00,22.98M,31.62,31.9,31.37,31.44,0.73%,1377014400.0,3,"['are # stocks anxious about higher rates? @ simonettilauren reports from the floor of the # nyse: ', 'after flunking # fed stress tests, # ally financial plots 1b stock sale: ', 'u_s_ stock-index futures shrug off global selloff_ can wall street rise for the first time in five sessions? ']","are # stocks anxious about higher rates? @ simonettilauren reports from the floor of the # nyse: after flunking # fed stress tests, # ally financial plots 1b stock sale: u_s_ stock-index futures shrug off global selloff_ can wall street rise for the first time in five sessions? "
